ogc_fid,zoning,acres,obb_length_ft,obb_width_ft,fill_ratio,network,streets_across,lots,irregular_lots,lot_width_ft,lot_depth_ft,buildable_depth_ft,streets,courts,pct_row,pct_alleys,pct_lots,pct_residual,pct_hazard,hazard_coverage,du_ac,access_mode,error,generator_version
680135,RS10,3.61,1036,494,0.307,ladder,2,2,0,125,80,40,3,3,22.1,5.1,12.4,41.7,0.4,ingested,0.55,end,,subdivision_v1.1
680137,RS15,8.57,,,0.384,,,0,,,,,,,,,,,98.2,,,,parcel_mostly_in_flood_hazard_or_wetland,subdivision_v1.1
680139,RS10,4.94,739,535,0.543,ladder,2,7,1,115,90,50,3,0,23.2,4.8,33.1,26.3,15.6,ingested,1.42,both,,subdivision_v1.1
680145,R15,13.39,937,727,0.857,ladder,2,15,0,115,135,95,3,1,18.7,3,41.2,12.2,26.4,ingested,1.12,end,,subdivision_v1.1
680146,RS15,4.66,878,479,0.482,spine,1,6,0,100,150,110,1,0,7.3,3.4,55.2,34.2,0.0,ingested,1.29,both,,subdivision_v1.1
680148,RS80,46.68,3318,1221,0.502,grid,3,2,0,460,175,135,8,8,21.4,0,7.9,37.2,3.1,ingested,0.04,start,,subdivision_v1.1
680154,AR2A,45.85,4124,2182,0.222,grid,4,2,1,400,220,180,10,1,16.9,0,9,69.9,0.6,ingested,0.04,both,,subdivision_v1.1
680168,AR2A,26.15,2556,1336,0.333,grid,3,0,0,450,195,155,7,1,21.4,0,0,70.2,0.7,ingested,0,end,,subdivision_v1.1
680170,RS10,4.58,1717,156,0.746,single_loaded,1,2,0,100,100,60,1,0,30.4,0,9.8,56.4,4.3,ingested,0.44,both,,subdivision_v1.1
680175,RS20,4.98,1384,748,0.21,ladder,2,3,0,145,140,100,4,0,22.3,2.3,27.4,44.6,3.4,ingested,0.6,start,,subdivision_v1.1
680179,RS10,2.42,692,244,0.625,spine,1,2,0,145,70,30,1,1,32.8,8.2,20.5,19.9,11.7,ingested,0.83,start,,subdivision_v1.1
680181,R20,21.73,1233,1078,0.712,grid,3,17,0,150,135,95,5,5,22.2,4.9,37.2,21.9,3.7,ingested,0.78,end,,subdivision_v1.1
680183,RS15,5.45,749,673,0.471,ladder,2,7,0,120,125,85,3,2,19.1,6.1,44.2,15.3,2.6,ingested,1.28,both,,subdivision_v1.1
680191,R20,14.97,,,0.513,,,0,,,,,,,,,,,95.1,,,,parcel_mostly_in_flood_hazard_or_wetland,subdivision_v1.1
680197,R20,5.14,986,242,0.94,single_loaded,1,4,0,115,175,135,2,1,27.2,0,37.4,17,10.9,ingested,0.78,side,,subdivision_v1.1
680199,RS20,9.55,801,651,0.797,ladder,2,8,0,170,120,80,3,3,20.9,3.7,38.7,22.2,0.0,ingested,0.84,both,,subdivision_v1.1
680201,RS15,12.76,1103,625,0.806,ladder,2,6,1,140,110,70,3,3,23.8,2.8,16.7,18,41.0,ingested,0.47,start,,subdivision_v1.1
680202,RS80,17.79,2484,623,0.501,spine,1,4,3,365,220,180,1,1,12.7,0,44.1,30.3,0.6,ingested,0.22,end,,subdivision_v1.1
680222,AR2A,29.69,1643,1193,0.66,grid,3,1,0,515,170,130,5,1,20.5,0,6.6,65.1,1.5,ingested,0.03,start,,subdivision_v1.1
680225,RS10,3.28,668,555,0.385,ladder,2,5,0,110,95,55,3,0,22.7,3.9,36.6,36.8,0.0,ingested,1.53,end,,subdivision_v1.1
680227,RS40,26.26,1840,947,0.657,ladder,2,12,0,200,205,165,5,3,16,0,43.6,29.3,0.0,ingested,0.46,end,,subdivision_v1.1
680234,AR2A,31.89,1435,1378,0.703,grid,3,1,0,440,200,160,5,2,18.7,0,6.2,44.5,23.1,ingested,0.03,end,,subdivision_v1.1
680238,R10,68.52,3428,2102,0.414,grid,6,95,3,85,120,80,11,15,22.9,3.8,33.1,12.5,27.6,ingested,1.39,end,,subdivision_v1.1
680247,RS10,4.45,907,392,0.546,spine,1,5,0,85,120,80,2,1,22.2,4.9,32.1,9.1,30.9,ingested,1.12,side,,subdivision_v1.1
680250,R40,12.13,1161,620,0.734,spine,1,5,2,185,220,180,1,1,10.6,0,42.4,26.9,11.1,ingested,0.41,both,,subdivision_v1.1
680256,RS10,2.56,462,291,0.83,spine,1,4,0,110,95,55,1,2,21.9,9.7,38,11.2,0.0,ingested,1.56,both,,subdivision_v1.1
680258,RS10,31.88,1822,1070,0.712,grid,3,64,3,85,120,80,6,7,20.9,4.9,51.5,11.7,6.8,ingested,2.01,start,,subdivision_v1.1
680260,RS20,12.96,1304,641,0.675,ladder,2,9,0,175,115,75,4,4,23,4.2,32.2,26.1,0.0,ingested,0.69,start,,subdivision_v1.1
680264,R15,5,753,438,0.66,spine,1,3,0,100,150,110,1,0,14.5,1.7,23,59.3,1.5,ingested,0.6,both,,subdivision_v1.1
680268,RS10,10.47,1308,557,0.626,ladder,2,18,0,110,95,55,4,5,24,8.1,41.8,14.5,0.0,ingested,1.72,both,,subdivision_v1.1
680278,AR2A,49.2,2012,1618,0.658,grid,3,3,1,400,220,180,6,1,16.7,0,12.3,11.5,65.3,ingested,0.06,both,,subdivision_v1.1
680291,AR2A,70.14,2608,1951,0.601,grid,4,13,0,410,215,175,8,4,18.1,0,37.6,29.3,3.8,ingested,0.19,both,,subdivision_v1.1
680298,R40,10.73,2053,237,0.961,single_loaded,1,5,0,225,180,140,1,3,21.9,0,43.6,8.3,0.0,ingested,0.47,start,,subdivision_v1.1
680304,R15,27.91,2002,1797,0.338,grid,5,23,0,110,140,100,9,5,23.6,3,29,19.3,25.6,ingested,0.82,side,,subdivision_v1.1
680308,RS10,3.65,2179,150,0.488,single_loaded,1,0,0,115,90,50,1,0,31.3,0,0,68.7,0.0,ingested,0,both,,subdivision_v1.1
680316,RS10,3.47,700,649,0.332,ladder,2,4,2,90,115,75,3,0,24.2,1.9,26.9,47,0.0,ingested,1.15,end,,subdivision_v1.1
680317,RS20,11.37,,,0.523,,,0,,,,,,,,,,,99.6,,,,parcel_mostly_in_flood_hazard_or_wetland,subdivision_v1.1
680320,RS20,9.86,,,0.59,,,0,,,,,,,,,,,87.8,,,,parcel_mostly_in_flood_hazard_or_wetland,subdivision_v1.1
680332,RS10,5.42,990,334,0.715,spine,1,11,0,90,115,75,1,1,20.9,8.1,49.5,17,0.0,ingested,2.03,start,,subdivision_v1.1
680347,R15,4.57,,,0.549,,,0,,,,,,,,,,,98.3,,,,parcel_mostly_in_flood_hazard_or_wetland,subdivision_v1.1
680354,RS10,4.34,843,414,0.542,spine,1,1,1,85,120,80,1,0,18.4,0,5.8,54.2,24.9,ingested,0.23,both,,subdivision_v1.1
680370,RS15,5.66,,,0.519,,,0,,,,,,,,,,,93.5,,,,parcel_mostly_in_flood_hazard_or_wetland,subdivision_v1.1
680372,AR2A,49.78,2034,1659,0.643,grid,3,9,1,400,220,180,6,5,15.2,0,37,23.7,3.2,ingested,0.18,both,,subdivision_v1.1
680374,RS80,25.21,2591,436,0.972,spine,1,0,0,425,190,150,1,1,13,0,0,13,77.1,ingested,0,end,,subdivision_v1.1
680377,RS20,9.32,977,497,0.837,spine,1,12,2,115,175,135,1,2,11.3,4.8,66.3,6.2,0.0,ingested,1.29,both,,subdivision_v1.1
680391,R10,6.61,1087,423,0.626,spine,1,12,3,85,120,80,1,2,15.1,6.6,54.3,14.6,0.0,ingested,1.82,start,,subdivision_v1.1
680398,RS10,4.15,687,513,0.513,ladder,2,7,0,120,85,45,3,1,24.3,9.3,39.5,21.1,0.0,ingested,1.69,both,,subdivision_v1.1
680400,RS15,6.05,851,375,0.825,spine,1,9,1,115,135,95,1,1,16.8,6.8,54.3,16.1,0.0,ingested,1.49,both,,subdivision_v1.1
680409,AR2A,28.36,2409,744,0.69,ladder,2,2,0,565,155,115,6,1,19.8,0,14.5,28.1,36.1,ingested,0.07,both,,subdivision_v1.1
680411,AR2A,68.82,4064,1109,0.665,ladder,2,3,0,400,220,180,8,12,14.1,0,9.8,25.3,15.1,ingested,0.04,both,,subdivision_v1.1
680418,AR2A,51.89,2603,2220,0.391,grid,4,6,1,400,220,180,8,5,18.2,0,23.7,36.6,2.8,ingested,0.12,both,,subdivision_v1.1
680422,RS7.5,3.89,1041,375,0.434,spine,1,0,0,75,105,65,1,0,17.4,0,0,25.5,64.5,ingested,0,both,,subdivision_v1.1
680427,R25,8.17,1027,1019,0.34,ladder,2,4,0,130,195,145,3,1,12.8,3.5,33.4,41.9,0.0,ingested,0.49,both,,subdivision_v1.1
680428,AR2A,26.91,2037,998,0.577,ladder,2,3,0,400,220,180,5,3,16.8,0,22.7,37.9,0.0,ingested,0.11,both,,subdivision_v1.1
680429,AR2A,71.16,2052,2013,0.751,grid,4,12,0,400,220,180,7,8,19.4,0,34.1,24,0.1,ingested,0.17,both,,subdivision_v1.1
680430,AR2A,67.08,2418,1934,0.625,grid,4,6,0,415,210,170,8,8,19.5,0,17.8,30.1,10.3,ingested,0.09,start,,subdivision_v1.1
680434,RS15,4.91,970,402,0.549,spine,1,7,0,100,150,110,1,1,14,6.8,49.7,22.6,0.0,ingested,1.42,end,,subdivision_v1.1
680440,AR2A,52.44,2166,1615,0.653,grid,3,4,3,400,220,180,6,12,16.3,0,16.3,19.6,1.4,ingested,0.08,both,,subdivision_v1.1
680442,R20,15.41,1568,633,0.676,ladder,2,12,0,175,115,75,4,6,22.2,5.9,35.8,16.5,1.6,ingested,0.78,start,,subdivision_v1.1
680443,RS40,32.31,1507,1494,0.625,grid,3,14,0,185,220,180,5,4,17,0,40.5,30.9,0.0,ingested,0.43,end,,subdivision_v1.1
680444,R20,18.42,1704,520,0.906,spine,1,22,9,115,175,135,1,5,11.5,4.3,63.7,5.3,0.2,ingested,1.19,both,,subdivision_v1.1
680449,RS80,21.33,1399,1224,0.543,grid,3,0,0,460,175,135,5,0,19.9,0,0,71.6,10.4,ingested,0,both,,subdivision_v1.1
680450,R20,18.13,1454,1001,0.542,grid,3,10,0,160,125,85,5,6,21.7,3.6,25.3,29.6,5.7,ingested,0.55,end,,subdivision_v1.1
680451,R20,16.26,1150,731,0.842,ladder,2,12,0,145,140,100,3,5,19.1,4.6,34.4,19.8,10.4,ingested,0.74,start,,subdivision_v1.1
680455,R20,38.79,1765,1503,0.637,grid,3,32,1,115,175,135,5,8,16.6,3.7,40.1,23.1,6.5,ingested,0.82,both,,subdivision_v1.1
680456,R20,23.73,1700,850,0.715,ladder,2,22,0,120,170,130,4,7,17.4,4.5,43.1,18.1,3.5,ingested,0.93,both,,subdivision_v1.1
680470,AR2A,26.68,2295,958,0.529,ladder,2,3,0,415,210,170,5,3,19.6,0,22.1,33.4,4.8,ingested,0.11,both,,subdivision_v1.1
680474,R6,4.61,1343,150,0.997,single_loaded,1,16,0,70,90,50,2,2,39.1,0,52.9,1.3,0.0,ingested,3.47,side,,subdivision_v1.1
680487,RS80,86.77,2422,1972,0.791,grid,4,7,1,375,215,175,8,6,19.4,0,15,14,46.4,ingested,0.08,both,,subdivision_v1.1
680490,AR2A,61.91,2654,1715,0.593,grid,4,1,0,475,185,145,9,7,23,0,3.3,49.4,1.7,ingested,0.02,side,,subdivision_v1.1
680491,RS15,3.21,1043,843,0.159,ladder,2,0,0,100,150,110,4,0,9.7,0,0,90.3,0.0,ingested,0,side,,subdivision_v1.1
680493,RS10,11.51,1062,721,0.654,ladder,2,21,2,85,120,80,3,4,19.3,5.1,47.6,11,9.0,ingested,1.82,both,,subdivision_v1.1
680494,RS10,6.67,1163,607,0.411,ladder,2,0,0,100,105,65,3,0,22,0,0,13.7,81.8,ingested,0,start,,subdivision_v1.1
680495,R10,26.01,1358,1285,0.649,grid,4,53,0,85,120,80,6,7,25.2,5.6,47.9,15,0.0,ingested,2.04,both,,subdivision_v1.1
680496,RS15,4.34,1849,415,0.246,spine,1,0,0,100,150,110,2,0,15.3,0,0,84.7,0.0,ingested,0,side,,subdivision_v1.1
680498,R10,8.07,,,0.423,,,0,,,,,,,,,,,91.6,,,,parcel_mostly_in_flood_hazard_or_wetland,subdivision_v1.1
680501,AR2A,85.18,4389,1229,0.688,grid,3,1,0,500,175,135,10,0,21.4,0,2.3,76.3,0.0,ingested,0.01,end,,subdivision_v1.1
680506,R10,27.29,1747,1091,0.624,grid,3,55,3,85,120,80,5,11,21.3,5.7,51.8,10.6,0.0,ingested,2.02,start,,subdivision_v1.1
680511,AR2A,45.47,2364,1315,0.637,grid,3,0,0,460,190,150,6,7,18.6,0,0,47.9,2.6,ingested,0,both,,subdivision_v1.1
680520,R15,11.56,2421,372,0.56,spine,1,5,0,115,135,95,1,0,24.1,1.1,15.6,40.8,18.4,ingested,0.43,both,,subdivision_v1.1
680521,R10,37.05,2121,1060,0.717,grid,3,75,3,85,120,80,6,15,21.4,6.1,52,10.2,0.0,ingested,2.02,both,,subdivision_v1.1
680524,RS20,8.05,1685,479,0.434,spine,1,3,2,115,175,135,1,0,16.6,0.3,17.7,52.1,13.3,ingested,0.37,both,,subdivision_v1.1
680527,AR2A,34.25,,,0.675,,,0,,,,,,,,,,,100.0,,,,parcel_mostly_in_flood_hazard_or_wetland,subdivision_v1.1
680528,RS7.5,2.45,,,0.828,,,0,,,,,,,,,,,98.1,,,,parcel_mostly_in_flood_hazard_or_wetland,subdivision_v1.1
680529,AR2A,75.81,2914,2298,0.493,grid,4,6,1,400,220,180,8,9,15.1,0,17.3,40.5,2.1,ingested,0.08,both,,subdivision_v1.1
680530,AR2A,26.73,2969,818,0.479,ladder,2,0,0,500,175,135,6,3,21.7,0,0,46.7,12.3,ingested,0,end,,subdivision_v1.1
680532,AR2A,31.97,1519,1257,0.729,grid,3,0,0,485,180,140,5,2,18.8,0,0,60.4,9.3,ingested,0,both,,subdivision_v1.1
680533,AR2A,37.42,2838,2545,0.226,grid,5,1,0,400,220,180,9,3,15.7,0,6.3,37.2,29.3,ingested,0.03,end,,subdivision_v1.1
680549,R10,6.07,,,0.68,,,0,,,,,,,,,,,100.0,,,,parcel_mostly_in_flood_hazard_or_wetland,subdivision_v1.1
680556,R80,24.54,1333,1203,0.666,ladder,2,5,0,365,220,180,4,1,12.1,0,39.7,39.4,2.1,ingested,0.2,both,,subdivision_v1.1
680562,RS40,17.89,2022,968,0.398,ladder,2,7,0,195,210,170,5,1,19.2,0,36.7,38.9,0.0,ingested,0.39,both,,subdivision_v1.1
680573,R10,6.24,884,514,0.598,ladder,2,1,0,120,85,45,3,0,28.6,0.9,3.7,66.8,0.0,ingested,0.16,start,,subdivision_v1.1
680580,AR2A,36.99,1866,1443,0.599,grid,3,1,0,415,210,170,6,0,20.4,0,5.3,64.9,11.5,ingested,0.03,both,,subdivision_v1.1
680583,R15,4.45,1332,634,0.23,ladder,2,3,0,135,115,75,4,0,27.1,2.5,23.7,46.7,0.0,ingested,0.67,both,,subdivision_v1.1
680587,RS10,5.14,,,0.535,,,0,,,,,,,,,,,94.1,,,,parcel_mostly_in_flood_hazard_or_wetland,subdivision_v1.1
680589,RS15,3.91,1286,666,0.199,ladder,2,1,0,125,120,80,4,0,17.7,1.5,9,71.8,0.0,ingested,0.26,both,,subdivision_v1.1
680590,R10,6.23,1192,384,0.593,spine,1,6,3,85,120,80,1,1,22.3,1.9,25,46.2,0.0,ingested,0.96,start,,subdivision_v1.1
680591,R15,15.71,2791,622,0.394,ladder,2,20,0,140,110,70,6,4,23.3,8,46.6,12.6,0.0,ingested,1.27,both,,subdivision_v1.1
680596,R10,35.4,2013,1350,0.567,grid,4,73,1,85,120,80,7,11,23.6,5.6,50.5,12.5,0.4,ingested,2.06,end,,subdivision_v1.1
680602,R6,37.44,1975,1291,0.64,grid,5,117,5,75,85,45,8,7,29.8,5.9,45.8,12.1,4.8,ingested,3.12,start,,subdivision_v1.1
680606,RS7.5,52.18,2367,1762,0.545,grid,6,135,2,75,105,65,9,22,24.3,5.7,46.9,12,4.1,ingested,2.59,both,,subdivision_v1.1
680608,RS7.5,29.19,2730,884,0.527,grid,3,60,2,75,105,65,7,16,27.1,5.1,37.3,20.8,0.0,ingested,2.06,start,,subdivision_v1.1
680610,R10,11.46,1099,929,0.489,grid,3,18,0,95,110,70,5,7,24.6,5.3,38.3,16.7,1.0,ingested,1.57,side,,subdivision_v1.1
680619,AR2A,31,2200,1212,0.507,grid,3,0,0,515,170,130,6,1,19.8,0,0,55.3,22.4,ingested,0,start,,subdivision_v1.1
680622,AR2A,81.21,3658,1840,0.525,grid,4,9,0,440,200,160,10,7,20.9,0,22.3,27.6,14.8,ingested,0.11,both,,subdivision_v1.1
680623,AR2A,32.5,1726,1377,0.596,grid,3,0,0,440,200,160,5,2,18,0,0,35.4,40.1,ingested,0,end,,subdivision_v1.1
680624,AR2A,46.56,2081,1743,0.559,grid,3,5,0,400,220,180,6,5,15,0,22.5,27.4,13.9,ingested,0.11,both,,subdivision_v1.1
680625,AR2A,32.07,1944,1144,0.628,grid,3,0,0,545,160,120,6,0,23.7,0,0,71.6,6.0,ingested,0,end,,subdivision_v1.1
680626,AR2A,50.97,2757,1249,0.645,grid,3,0,0,485,180,140,7,13,20.7,0,0,28.4,0.1,ingested,0,both,,subdivision_v1.1
680627,AR2A,44.07,2556,1252,0.6,grid,3,0,0,485,180,140,7,0,21.3,0,0,78.7,0.0,ingested,0,both,,subdivision_v1.1
680628,AR2A,29.37,2130,1230,0.488,grid,3,1,0,500,175,135,6,0,21.1,0,7,71.9,0.0,ingested,0.03,both,,subdivision_v1.1
680630,AR2A,97.97,4287,1279,0.778,grid,3,6,0,475,185,145,10,16,20.9,0,12.2,31,4.4,ingested,0.06,start,,subdivision_v1.1
680631,AR2A,64.9,2367,2008,0.595,grid,4,0,0,400,220,180,7,9,18.4,0,0,36.7,21.0,ingested,0,end,,subdivision_v1.1
680634,AR2A,36.37,1928,1206,0.682,grid,3,1,0,515,170,130,6,2,20.9,0,5.9,54.8,8.2,ingested,0.03,start,,subdivision_v1.1
680635,AR2A,76.04,2284,1808,0.802,grid,4,3,1,450,195,155,7,17,18.4,0,7.9,20.8,10.0,ingested,0.04,both,,subdivision_v1.1
680639,RS20,7.48,1048,560,0.555,spine,1,5,2,115,175,135,1,1,8.5,3.5,36.3,44.2,0.0,ingested,0.67,start,,subdivision_v1.1
680641,R10,5.02,865,354,0.713,spine,1,3,0,85,120,80,1,1,21.7,3,14.8,22.5,52.9,ingested,0.6,start,,subdivision_v1.1
680647,R6,3.59,610,350,0.733,spine,1,8,4,65,95,55,1,1,16.4,6.4,38,33.9,0.0,ingested,2.23,both,,subdivision_v1.1
680649,R10,2.73,1251,636,0.149,ladder,2,2,0,90,115,75,4,0,6.9,3,17.4,72.7,0.0,ingested,0.73,end,,subdivision_v1.1
680656,RS15,8.58,,,0.56,,,0,,,,,,,,,,,97.6,,,,parcel_mostly_in_flood_hazard_or_wetland,subdivision_v1.1
680660,RS20,45.66,1843,1495,0.722,grid,4,37,0,140,145,105,7,10,21.1,3.5,38.1,24.4,3.0,ingested,0.81,both,,subdivision_v1.1
680670,AR2A,23.06,1395,766,0.941,ladder,2,2,0,545,160,120,4,2,17.9,0,18,46.1,0.0,ingested,0.09,both,,subdivision_v1.1
680673,R15,11.25,1669,830,0.354,ladder,2,13,2,100,150,110,4,4,13.4,3.9,44.4,24.6,0.0,ingested,1.16,start,,subdivision_v1.1
680674,RS15,7.24,746,698,0.605,ladder,2,2,1,120,130,90,3,0,20.7,0.8,9.9,9.3,76.7,ingested,0.28,end,,subdivision_v1.1
680682,RS15,66,,,0.783,,,0,,,,,,,,,,,99.8,,,,parcel_mostly_in_flood_hazard_or_wetland,subdivision_v1.1
680684,R15,103.3,,,0.55,,,0,,,,,,,,,,,99.2,,,,parcel_mostly_in_flood_hazard_or_wetland,subdivision_v1.1
680686,R15,12.59,1806,1324,0.229,grid,4,10,0,120,125,85,7,0,25.1,2.3,26.9,40.8,9.4,ingested,0.79,both,,subdivision_v1.1
680689,R40,45.95,2176,1136,0.81,grid,3,20,0,250,160,120,6,5,21.1,0,40,27.9,1.2,ingested,0.44,end,,subdivision_v1.1
680690,RS15,12.71,,,0.579,,,0,,,,,,,,,,,94.5,,,,parcel_mostly_in_flood_hazard_or_wetland,subdivision_v1.1
680693,R10,11.32,1253,657,0.6,ladder,2,6,0,85,120,80,4,1,24.5,1.5,12.3,49.1,10.7,ingested,0.53,end,,subdivision_v1.1
680695,AR2A,23.83,1295,1221,0.657,ladder,2,0,0,400,220,180,4,2,15.7,0,0,54.3,14.5,ingested,0,both,,subdivision_v1.1
680702,RS7.5,33.37,2254,1455,0.443,grid,5,77,2,75,105,65,8,12,27,4.9,41.8,18.5,1.5,ingested,2.31,end,,subdivision_v1.1
680703,RS7.5,57.35,2204,2120,0.535,grid,7,159,10,75,105,65,10,20,24.9,5.6,52.3,10.8,0.0,ingested,2.77,end,,subdivision_v1.1
680706,R10,3.14,896,395,0.387,spine,1,5,4,85,120,80,1,0,23.7,1.6,41.2,29.6,5.1,ingested,1.59,both,,subdivision_v1.1
680711,AR2A,18.52,1193,1128,0.6,grid,3,2,0,545,160,120,4,2,17.9,0,21,39.9,0.0,ingested,0.11,end,,subdivision_v1.1
680715,AR2A,20.73,1322,925,0.738,ladder,2,1,0,440,200,160,4,0,17.7,0,9.7,72.6,0.0,ingested,0.05,both,,subdivision_v1.1
680719,R10,70.58,,,0.753,,,0,,,,,,,,,,,97.2,,,,parcel_mostly_in_flood_hazard_or_wetland,subdivision_v1.1
680720,AR2A,34.08,2787,812,0.656,ladder,2,1,0,500,175,135,6,6,19.5,0,5.7,39.5,0.0,ingested,0.03,both,,subdivision_v1.1
680721,RS10,23.14,,,0.566,,,0,,,,,,,,,,,100.0,,,,parcel_mostly_in_flood_hazard_or_wetland,subdivision_v1.1
680723,RS15,29.87,1837,1716,0.413,grid,4,14,0,100,150,110,7,3,18.9,1.7,16.7,6.9,63.5,ingested,0.47,start,,subdivision_v1.1
680726,AR2A,24.15,1283,1138,0.721,ladder,2,2,1,400,220,180,5,0,20.1,0,17.7,62.1,0.0,ingested,0.08,side,,subdivision_v1.1
680729,R6,13.14,998,733,0.782,grid,3,38,0,75,80,40,4,8,29,6,39.8,13,4.9,ingested,2.89,both,,subdivision_v1.1
680731,AR2A,68.9,2138,1933,0.726,grid,4,5,1,415,210,170,7,12,18,0,14.6,32.6,0.0,ingested,0.07,end,,subdivision_v1.1
680732,RS15,8.68,1235,779,0.393,ladder,2,8,0,100,150,110,4,3,20.6,2.4,31.5,33.8,0.0,ingested,0.92,both,,subdivision_v1.1
680739,R80,42.99,2464,1058,0.718,ladder,2,10,0,365,220,180,6,2,16.3,0,44.9,28.1,0.8,ingested,0.23,both,,subdivision_v1.1
680743,R10,4.87,1001,424,0.5,spine,1,1,1,85,120,80,1,1,13,0.3,5.2,32.2,43.4,ingested,0.21,end,,subdivision_v1.1
680748,RS10,5,654,463,0.719,ladder,2,7,0,145,70,30,3,2,30.2,8.6,34.4,16.7,0.0,ingested,1.4,start,,subdivision_v1.1
680752,R40,33.89,3731,593,0.667,spine,1,9,7,185,220,180,1,2,12.6,0,26.7,54.4,0.0,ingested,0.27,start,,subdivision_v1.1
680753,R15,3.14,1416,487,0.198,spine,1,0,0,100,150,110,1,0,17.4,0,0,44.2,48.7,ingested,0,both,,subdivision_v1.1
680754,RS20,14.32,1773,416,0.847,spine,1,11,0,125,160,120,1,2,15,2,35.1,28.8,15.4,ingested,0.77,both,,subdivision_v1.1
680755,R15,3.46,655,528,0.435,spine,1,1,0,100,150,110,1,0,14.2,1.3,12.5,49.4,27.3,ingested,0.29,both,,subdivision_v1.1
680757,RS7.5,8.48,673,594,0.925,ladder,2,27,0,75,105,65,3,2,22,8.4,58,7.1,0.0,ingested,3.18,start,,subdivision_v1.1
680758,RS10,4.9,581,426,0.864,spine,1,9,0,85,120,80,1,2,14.2,8.6,57.2,7.3,0.0,ingested,1.83,both,,subdivision_v1.1
680759,AR2A,96.77,2757,1863,0.821,grid,4,6,0,425,205,165,8,19,18.9,0,12.4,27.8,2.7,ingested,0.06,both,,subdivision_v1.1
680760,R10,7.33,671,536,0.888,ladder,2,4,0,115,90,50,4,0,26.6,2.8,13.2,4.2,69.4,ingested,0.55,side,,subdivision_v1.1
680764,AR2A,49.17,1606,1452,0.918,grid,3,4,0,415,210,170,6,8,17.9,0,16.3,28,5.9,ingested,0.08,side,,subdivision_v1.1
680767,AR2A,24.57,3224,726,0.457,ladder,2,2,0,585,150,110,7,1,19.1,0,17.1,55.2,0.0,ingested,0.08,both,,subdivision_v1.1
680769,RS15,5.66,823,543,0.552,spine,1,5,1,100,150,110,2,1,18.6,4,37,32.7,0.0,ingested,0.88,side,,subdivision_v1.1
680771,AR2A,21.59,1585,632,0.938,ladder,2,0,0,675,130,90,4,4,20.6,0,0,42.9,0.0,ingested,0,start,,subdivision_v1.1
680776,AR2A,50.65,3154,1571,0.445,grid,3,4,2,400,220,180,8,5,18.2,0,16.6,42.6,3.7,ingested,0.08,end,,subdivision_v1.1
680778,AR2A,20.3,1843,921,0.521,ladder,2,0,0,440,200,160,5,0,20.8,0,0,79.2,0.0,ingested,0,end,,subdivision_v1.1
680782,R10,31.37,,,0.631,,,0,,,,,,,,,,,100.0,,,,parcel_mostly_in_flood_hazard_or_wetland,subdivision_v1.1
680785,R10,31.07,,,0.514,,,0,,,,,,,,,,,100.0,,,,parcel_mostly_in_flood_hazard_or_wetland,subdivision_v1.1
680794,AR2A,46.57,,,0.341,,,0,,,,,,,,,,,90.1,,,,parcel_mostly_in_flood_hazard_or_wetland,subdivision_v1.1
680810,AR2A,58.67,2343,1862,0.586,grid,4,1,0,425,205,165,7,2,17.9,0,3.4,11.4,73.8,ingested,0.02,start,,subdivision_v1.1
680816,AR2A,52.7,2179,1724,0.611,grid,3,1,0,400,220,180,6,12,17.2,0,4.4,31.8,0.0,ingested,0.02,end,,subdivision_v1.1
680819,R10,64.01,2337,1832,0.651,grid,5,129,6,85,120,80,8,28,20.2,5.4,49.4,12.3,2.1,ingested,2.02,both,,subdivision_v1.1
680821,R10,11.96,1544,658,0.512,ladder,2,13,0,85,120,80,4,1,22.1,3.2,25.2,16.6,38.5,ingested,1.09,both,,subdivision_v1.1
680824,RS15,3.83,1037,231,0.698,single_loaded,1,4,0,100,150,110,1,0,17,0,42,41,0.0,ingested,1.04,start,,subdivision_v1.1
680827,RS7.5,3.05,843,346,0.456,spine,1,1,1,75,105,65,1,0,27.1,0.4,6.6,25.7,56.4,ingested,0.33,end,,subdivision_v1.1
680829,RS7.5,2.75,478,404,0.62,spine,1,6,6,75,105,65,1,0,19.3,2.5,45.2,32.9,0.0,ingested,2.19,end,,subdivision_v1.1
680831,R10,47.18,2334,1494,0.59,grid,4,66,2,85,120,80,7,15,20.8,4.1,33.1,12,26.5,ingested,1.4,both,,subdivision_v1.1
680838,RS10,6.19,897,706,0.426,ladder,2,6,4,85,120,80,3,0,17.6,3,22.9,56.4,0.0,ingested,0.97,start,,subdivision_v1.1
680848,RS10,5.39,940,340,0.734,spine,1,10,0,85,120,80,1,1,18.6,7,44.3,25.6,0.0,ingested,1.85,start,,subdivision_v1.1
680852,RS80,137.92,4153,2116,0.684,grid,4,5,0,365,220,180,10,17,16.6,0,7.5,32.9,24.2,ingested,0.04,start,,subdivision_v1.1
680854,R10,23.97,,,0.584,,,0,,,,,,,,,,,100.0,,,,parcel_mostly_in_flood_hazard_or_wetland,subdivision_v1.1
680856,RS40,61.31,2518,1832,0.579,grid,4,29,0,200,200,160,8,6,20.6,0,43.3,24.2,3.6,ingested,0.47,both,,subdivision_v1.1
680859,AR2A,55.9,2607,1555,0.6,grid,3,5,1,400,220,180,7,2,17.9,0,18.3,50.9,6.2,ingested,0.09,both,,subdivision_v1.1
